Date_Time,Q_recorded,Q_predicted_3,delta_time,Q_rec_lft,Q_rec_rgt,Q_pre_lft,Q_pre_rgt,Q_ave_rec,Q_ave_pre
1993-01-07 02:10:00,0.036,0.014,300.0,0.036,0.036,0.015,0.014,10.799999999999999,4.35
1993-01-07 02:15:00,0.036,0.013,300.0,0.036,0.036,0.014,0.013,10.799999999999999,4.05
1993-01-07 02:20:00,0.036,0.011,300.0,0.036,0.036,0.013,0.011,10.799999999999999,3.6
1993-01-07 02:25:00,0.036,0.01,300.0,0.036,0.036,0.011,0.01,10.799999999999999,3.1499999999999995
1993-01-07 02:30:00,0.038,0.009,300.0,0.036,0.038,0.01,0.009,11.1,2.85
1993-01-07 02:35:00,0.038,0.009,300.0,0.038,0.038,0.009,0.009,11.4,2.6999999999999997
1993-01-07 02:40:00,0.038,0.008,300.0,0.038,0.038,0.009,0.008,11.4,2.5500000000000003
1993-01-07 02:45:00,0.038,0.007,300.0,0.038,0.038,0.008,0.007,11.4,2.25
1993-01-07 02:50:00,0.038,0.006,300.0,0.038,0.038,0.007,0.006,11.4,1.9500000000000002
1993-01-07 02:55:00,0.038,0.006,300.0,0.038,0.038,0.006,0.006,11.4,1.8
1993-01-07 03:00:00,0.038,0.005,300.0,0.038,0.038,0.006,0.005,11.4,1.65
1993-01-07 03:05:00,0.038,0.005,300.0,0.038,0.038,0.005,0.005,11.4,1.5
1993-01-07 03:10:00,0.038,0.004,300.0,0.038,0.038,0.005,0.004,11.4,1.35
1993-01-07 03:15:00,0.038,0.004,300.0,0.038,0.038,0.004,0.004,11.4,1.2
1993-01-07 03:20:00,0.038,0.004,300.0,0.038,0.038,0.004,0.004,11.4,1.2
1993-01-07 03:25:00,0.038,0.003,300.0,0.038,0.038,0.004,0.003,11.4,1.05
1993-01-07 03:30:00,0.038,0.003,300.0,0.038,0.038,0.003,0.003,11.4,0.9
1993-01-07 03:35:00,0.038,0.003,300.0,0.038,0.038,0.003,0.003,11.4,0.9
1993-01-07 03:40:00,0.038,0.002,300.0,0.038,0.038,0.003,0.002,11.4,0.75
1993-01-07 03:45:00,0.038,0.002,300.0,0.038,0.038,0.002,0.002,11.4,0.6
1993-01-07 03:50:00,0.038,0.002,300.0,0.038,0.038,0.002,0.002,11.4,0.6
1993-01-07 03:55:00,0.038,0.002,300.0,0.038,0.038,0.002,0.002,11.4,0.6
1993-01-07 04:00:00,0.038,0.001,300.0,0.038,0.038,0.002,0.001,11.4,0.45
1993-01-07 04:05:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:10:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:15:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:20:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:25:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:30:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:35:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:40:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:45:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:50:00,0.038,0.001,300.0,0.038,0.038,0.001,0.001,11.4,0.3
1993-01-07 04:55:00,0.038,0.0,300.0,0.038,0.038,0.001,0.0,11.4,0.15
1993-01-07 05:00:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:05:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:10:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:15:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:20:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:25:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:30:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:35:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:40:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:45:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:50:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 05:55:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
1993-01-07 06:00:00,0.038,0.0,300.0,0.038,0.038,0.0,0.0,11.4,0.0
